0.56433	-0.80407	0.18708	0.75227	0.5942	0.28465	-0.34004	-0.019901	0.9402
0.8417	0.21252	-0.49637	0.041222	0.89131	0.45152	0.53837	-0.40051	0.74145
-0.60793	-0.31974	0.72676	-0.66612	-0.29274	-0.686	0.43209	-0.90115	-0.035019
-0.44135	0.44082	-0.7816	0.73712	0.67482	-0.035639	0.51172	-0.59186	-0.62277
-0.66385	0.73867	-0.11689	-0.040905	0.1202	0.99191	0.74675	0.66326	-0.049581
0.082623	-0.861	0.50185	-0.95848	0.069257	0.27662	-0.27293	-0.50387	-0.81953
0.39475	-0.71004	-0.58311	0.56702	-0.31111	0.76269	-0.72295	-0.6317	0.2798
-0.19814	0.56212	0.80297	0.91032	0.40924	-0.061867	-0.36339	0.7187	-0.5928
-0.86074	-0.24642	0.44542	-0.32467	0.93969	-0.10754	-0.39206	-0.23718	-0.88884
-0.21957	0.21587	0.95141	0.74771	0.66366	0.021975	-0.62667	0.71621	-0.30713
0.85278	0.08351	0.51555	0.5111	0.069543	-0.8567	-0.1074	0.99408	0.016623
0.49334	0.79097	0.36192	-0.24349	0.52502	-0.81551	-0.83506	0.3142	0.45161
-0.59764	0.67364	-0.43477	-0.79486	-0.42683	0.43129	0.10496	0.60334	0.79055
0.71527	0.64221	0.27559	0.64476	-0.75855	0.094249	0.26958	0.11027	-0.95664
-0.54317	-0.56497	-0.62111	-0.55039	0.79822	-0.24475	0.63406	0.20891	-0.74453
0.39627	0.82962	0.39332	0.91773	-0.37069	-0.14272	0.027399	0.41752	-0.90826
-0.087773	0.84657	0.52499	-0.99605	-0.067637	-0.057463	-0.013138	-0.52796	0.84917
0.34326	0.703	0.62286	-0.75447	0.60136	-0.26294	-0.55941	-0.37968	0.73682
0.14894	-0.76556	0.62589	0.44199	0.61774	0.65042	-0.88457	0.17976	0.43037
0.70859	0.62371	-0.32999	-0.63856	0.76579	0.07621	0.30023	0.15672	0.9409
0.24131	0.9098	0.33768	0.33446	0.24868	-0.90901	-0.91099	0.3323	-0.24428
0.30011	0.54211	-0.78489	0.7692	-0.62415	-0.13698	-0.56415	-0.56263	-0.6043
-0.69856	-0.051731	-0.71368	0.59933	0.50259	-0.62306	0.39092	-0.86298	-0.32008
0.66207	-0.59129	-0.46047	-0.029854	0.59313	-0.80455	0.74885	0.54642	0.37504
0.89713	0.20251	0.39261	0.44169	-0.3954	-0.80534	-0.0078503	0.89591	-0.44417
-0.61751	0.62577	0.47655	-0.0075281	0.60113	-0.79912	-0.78653	-0.49705	-0.36649
0.60523	-0.59112	-0.53317	0.65652	0.74943	-0.085641	0.4502	-0.2982	0.84166
-0.62088	-0.77247	0.13341	-0.76579	0.63406	0.1074	-0.16756	-0.035479	-0.98522
-0.28788	-0.83826	-0.46309	-0.2253	-0.4107	0.8835	-0.93079	0.35868	-0.070623
-0.87868	-0.20716	-0.43013	0.16586	0.71238	-0.68191	0.44768	-0.67052	-0.59159
0.84055	0.53234	-0.10047	0.23669	-0.19404	0.95201	0.4873	-0.82399	-0.2891
0.51565	0.85088	-0.10054	0.76176	-0.50901	-0.40079	-0.3922	0.13008	-0.91064
0.88466	0.45484	0.10242	-0.31912	0.75088	-0.57822	-0.3399	0.47885	0.80943
-0.58949	-0.20755	0.78066	-0.0057	-0.96533	-0.26095	0.80776	-0.15828	0.56787
-0.40175	-0.88202	0.24625	0.86754	-0.45268	-0.20603	0.29319	0.13086	0.94706
-0.32404	-0.91939	0.22297	0.94545	-0.32309	0.041807	0.033603	0.22436	0.97393
0.7729	-0.33504	-0.53887	-0.43454	0.33938	-0.83426	0.46239	0.87896	0.11672
0.15162	0.98171	0.11514	0.77778	-0.19038	0.599	0.60997	-0.0012656	-0.79242
0.5889	0.72299	-0.36123	0.689	-0.68273	-0.24321	-0.42246	-0.10566	-0.9002
-0.46367	0.83876	-0.28547	0.79765	0.53543	0.27762	0.38571	-0.098979	-0.9173
0.3652	-0.76	-0.53761	-0.93026	-0.276	-0.24176	0.035353	0.58841	-0.80779
0.63616	0.40727	0.65531	-0.73483	0.060882	0.67551	0.23522	-0.91128	0.33801
0.875	0.47779	0.078013	-0.38415	0.58717	0.7125	0.29462	-0.65341	0.69732
-0.091916	0.15397	-0.98379	-0.82094	0.54744	0.16238	0.56357	0.82256	0.076083
-0.34725	-0.74615	-0.56805	0.90858	-0.41766	-0.0068013	-0.23218	-0.51848	0.82296
0.75215	0.14147	-0.64363	-0.16861	0.98549	0.019582	0.63706	0.093791	0.76509
0.72218	-0.56429	-0.40005	-0.40296	0.12686	-0.90638	0.56221	0.81577	-0.13577
0.4849	-0.78602	0.38346	-0.86859	-0.38165	0.31607	-0.10209	-0.48633	-0.86779
-0.0063551	-0.99716	-0.075097	-0.64678	0.061374	-0.7602	0.76265	0.04374	-0.64533
0.95218	-0.0049763	0.30551	-0.25547	0.53554	0.80494	-0.16762	-0.8445	0.50865
-0.60601	0.42969	-0.66942	-0.66687	-0.7332	0.13307	-0.43364	0.52705	0.73087
-0.64109	0.49264	0.58848	-0.7279	-0.63334	-0.26277	0.24326	-0.59681	0.76462
-0.098013	-0.23557	0.9669	-0.25295	0.94557	0.20473	-0.9625	-0.22451	-0.15226
-0.022485	-0.050216	-0.99849	0.37306	0.92618	-0.05498	0.92754	-0.37373	-0.0020918
0.5672	-0.51794	-0.64033	0.75289	0.010935	0.65805	-0.33383	-0.85535	0.39616
0.73883	0.37558	-0.55953	0.026018	0.81377	0.5806	0.67339	-0.44352	0.59147
-0.19643	0.97474	-0.10625	-0.97655	-0.18474	0.1106	0.088174	0.12548	0.98817
-0.64702	-0.3346	0.68514	-0.3769	0.92146	0.094085	-0.66281	-0.19735	-0.72231
0.047523	-0.26754	-0.96237	-0.65735	0.71705	-0.2318	0.75209	0.64363	-0.14179
-0.83701	0.33889	0.42962	-0.26829	0.43012	-0.86198	-0.4769	-0.83675	-0.2691
-0.84397	0.51822	-0.13842	-0.53125	-0.84322	0.082249	-0.074095	0.14295	0.98695
-0.80547	-0.54787	-0.22598	0.49789	-0.83239	0.24339	-0.32144	0.083525	0.94324
-0.56699	-0.4849	0.66588	-0.41557	0.86634	0.27703	-0.71121	-0.11964	-0.69272
-0.012195	-0.93578	0.35236	0.65829	-0.27277	-0.70161	0.75267	0.2234	0.61934
-0.2073	0.78118	0.58889	0.8537	0.43841	-0.28106	-0.47773	0.44447	-0.75777
0.092563	0.99362	-0.064358	-0.92647	0.10963	0.36004	0.3648	0.0263	0.93071
0.17455	-0.40958	0.89542	0.11447	0.91166	0.39469	-0.97797	0.033607	0.20601
0.11842	0.93228	-0.3418	0.98515	-0.06722	0.15797	0.1243	-0.35544	-0.9264
0.97169	0.087144	-0.21961	-0.18213	-0.31583	-0.93117	-0.15051	0.9448	-0.29102
-0.42785	0.77119	0.47139	0.3595	0.62371	-0.69408	-0.82928	-0.1275	-0.5441
0.93394	0.091901	0.3454	0.35511	-0.34823	-0.86754	0.040553	0.93289	-0.35787
-0.11085	0.046206	0.99276	0.98742	0.11841	0.10475	-0.11272	0.99189	-0.058752
-0.35987	-0.85428	-0.37509	-0.91006	0.2328	0.34293	-0.20564	0.46476	-0.86123
0.3113	-0.79917	0.51423	0.85704	0.0023038	-0.51524	0.41058	0.60111	0.68563
